sku,qty
DPFR-MPW-1020-AB,1000
DPFR-PBR-1020-AB,1000
DPFR-RPM-1020-AB,1000
DPFR-SSS-1020-AB,1000
DPFR-TBI-1020-AB,1000
DPFR-WCG-1020-AB,1000
DPSD-BGD-1020-AB,1000
DPSD-BRB-1020-AB,1000
DPSD-CCD-1020-AB,1000
DPSD-CCI-1020-AB,1000
DPSD-DFI-1020-AB,1000
DPSD-MCI-1020-AB,1000
DPSD-OFI-1020-AB,1000
